PSMID,cv,hsax-prediction,scx-prediction,rp-prediction,hsax-prediction-peptide1,scx-prediction-peptide1,rp-prediction-peptide1,hsax-prediction-peptide2,scx-prediction-peptide2,rp-prediction-peptide2,hsax-error,scx-error,rp-error,hsax-error-peptide1,scx-error-peptide1,rp-error-peptide1,hsax-error-peptide2,scx-error-peptide2,rp-error-peptide2
612731,-1,5,6,53.93518829345703,6,5,42.159889221191406,0,6,4.848349571228027,1,0,13.613286706542965,0,1,25.38858577880859,6,0,62.70012542877197
1532275,3,4,2,33.801509857177734,0,2,10.300032615661621,4,2,7.9815168380737305,1,-1,5.087324142822261,5,-1,28.588801384338375,1,-1,30.907317161926265
357339,-1,6,6,50.57257843017578,6,6,33.259010314941406,0,5,10.386604309082031,2,-2,17.80763856982425,2,-2,35.121206685058624,8,-1,57.993612690918
1624657,-1,2,5,45.299354553222656,4,6,32.833038330078125,0,5,5.539358615875244,2,-1,4.132393446777343,0,-2,16.598709669921874,4,-1,43.892389384124755
647347,-1,5,2,52.34669494628906,4,3,24.149694442749023,1,4,21.270036697387695,1,-2,0.24036805371095937,2,-3,28.437368557251,5,-4,31.317026302612327
745094,-1,2,7,30.20275115966797,3,6,22.548721313476562,0,6,0.7270682454109192,1,0,0.4669278403320263,0,1,8.120957686523433,3,1,29.942610754589076
196899,-1,1,4,40.097984313964844,0,4,18.901897430419922,0,4,14.269128799438477,2,-3,1.8653246860351516,3,-3,23.061411569580073,3,-3,27.69418020056152
160765,3,3,0,51.25539016723633,2,1,30.106786727905273,0,2,5.628643035888672,1,0,6.371886832763678,2,-1,27.520490272094733,4,-2,51.998633964111335
183284,3,3,6,33.04396438598633,1,6,12.879347801208496,0,3,4.644653797149658,1,0,7.262487614013672,3,0,27.427104198791504,4,3,35.66179820285034
720781,-1,3,6,36.930084228515625,0,5,25.602922439575195,1,5,4.400201320648193,-1,-2,11.73865477148437,2,-1,23.0658165604248,1,-1,44.2685376793518
277519,-1,4,5,42.356201171875,4,5,24.95893669128418,0,5,10.47031307220459,0,-2,-4.434790171874987,0,-2,12.962474308715834,4,-2,27.451097927795423
880378,-1,5,4,47.6886100769043,3,5,22.251604080200195,1,4,18.51004409790039,0,-2,16.411763923095705,2,-3,41.84876991979981,4,-2,45.59032990209961
470944,-1,6,6,50.775962829589844,3,6,31.182971954345703,2,6,12.66602611541748,-3,0,0.7159701704101593,0,0,20.3089610456543,1,0,38.82590688458252
865686,-1,6,5,49.43632888793945,5,4,30.787059783935547,5,5,11.722315788269043,1,-3,17.019488112060543,2,-2,35.66875721606445,2,-3,54.73350121173095
36856,2,4,0,72.15750885009766,2,1,30.530710220336914,5,1,35.03015899658203,-1,0,-13.161781850097654,1,-1,28.465016779663088,-2,-1,23.96556800341797
1624531,-1,4,5,56.873626708984375,4,6,25.367355346679688,0,4,24.579309463500977,0,-1,-8.18874870898437,0,-2,23.317522653320317,4,0,24.105568536499028
437581,-1,2,7,17.234155654907227,1,6,9.323762893676758,0,6,0.9834323525428772,0,0,-2.391269654907232,1,1,5.519123106323237,2,1,13.859453647457117
800406,2,3,5,37.809749603271484,2,4,15.81146240234375,3,2,15.40164852142334,-2,0,-5.2357266032714875,-1,1,16.762560597656247,-2,3,17.172374478576657
301757,-1,6,6,37.958282470703125,5,6,26.122360229492188,0,5,4.908966064453125,1,-1,2.545704529296877,2,-1,14.381626770507815,7,0,35.59502093554688
612285,-1,6,6,65.61600494384766,6,5,46.939239501953125,0,6,11.749797821044922,0,0,-0.7933969438476538,0,1,17.883368498046877,6,0,53.07281017895508
1494313,-1,4,6,26.23936653137207,0,6,10.818693161010742,4,4,8.493721961975098,1,0,2.7541934686279284,5,0,18.174866838989256,1,2,20.4998380380249
1625997,-1,4,5,53.574928283691406,2,6,24.500215530395508,0,3,22.147756576538086,0,-1,1.759502716308596,2,-2,30.834215469604494,4,1,33.186674423461916
257938,-1,7,6,82.58732604980469,6,4,43.37608337402344,5,6,32.2843017578125,-1,-3,-15.685253049804686,0,-1,23.525989625976564,1,-3,34.6177712421875
1640405,-1,6,7,46.05082702636719,2,6,30.53659439086914,0,7,8.58726692199707,1,-2,15.01698197363281,5,-1,30.531214609130856,7,-2,52.48054207800293
317017,-1,6,3,61.898536682128906,1,5,19.656028747558594,5,3,35.3155517578125,-3,2,-20.735768682128906,2,0,21.506739252441406,-2,2,5.8472162421875
707304,-1,6,5,57.681068420410156,6,6,39.130165100097656,1,4,11.623941421508789,1,-3,3.059716579589839,1,-4,21.61061989990234,6,-2,49.116843578491206
1350337,-1,7,6,69.21986389160156,5,4,30.787059783935547,4,6,31.50584602355957,0,0,-5.7543708916015675,2,2,32.67843321606445,3,0,31.959646976440425
967570,-1,5,5,34.07082748413086,5,5,25.168563842773438,0,5,1.975297451019287,2,-1,12.882425515869144,2,-1,21.784689157226566,7,-1,44.97795554898072
1511978,-1,0,4,43.58171081542969,0,4,19.75296401977539,0,4,16.90178680419922,0,0,-0.6055668154296896,0,0,23.223179980224607,0,0,26.07435719580078
801529,-1,1,6,37.204742431640625,1,4,21.270036697387695,0,6,9.007744789123535,0,-1,0.9078975683593811,0,1,16.84260330261231,1,-1,29.10489521087647
381622,-1,5,5,44.764007568359375,1,6,13.328251838684082,2,4,24.508798599243164,0,-1,-1.673579568359365,4,-2,29.762176161315928,3,0,18.581629400756846
315517,-1,2,5,36.48841857910156,2,6,17.38196563720703,0,5,12.179494857788086,1,0,-2.1221485791015624,1,-1,16.98430436279297,3,0,22.186775142211914
1497474,-1,1,7,34.92515563964844,3,6,24.048385620117188,0,7,3.949808120727539,4,-1,9.338951360351558,2,0,20.215721379882808,5,-1,40.31429887927246
774817,-1,3,7,39.01432800292969,3,5,32.7078971862793,0,6,-0.6205174326896667,0,-3,11.10949099707031,0,-1,17.4159218137207,3,-2,50.744336432689664
1152071,-1,5,7,30.923246383666992,4,7,14.994732856750488,1,6,9.001559257507324,0,1,-0.07984438366699109,1,1,15.848669143249513,4,2,21.841842742492677
426961,1,5,6,41.679317474365234,6,6,17.597686767578125,6,0,31.276416778564453,-1,1,-0.37252547436524,-2,1,23.70910523242187,-2,7,10.030375221435541
869268,3,7,6,90.51388549804688,6,5,47.97212600708008,1,4,27.021799087524414,0,-4,-5.530475498046869,1,-3,37.01128399291993,6,-2,57.96161091247559
1519072,-1,2,4,26.388843536376953,0,4,9.426437377929688,1,4,10.035445213317871,2,-2,5.084738463623047,4,-2,22.047144622070313,3,-2,21.43813678668213
439334,3,0,6,24.21068000793457,1,6,2.0797438621520996,0,2,6.610986709594727,2,1,1.0600399920654269,1,1,23.190976137847898,2,5,18.65973329040527
183149,-1,4,6,36.942142486572266,4,5,19.176721572875977,0,6,10.838456153869629,0,0,2.7531885134277374,0,1,20.518609427124026,4,0,28.856874846130374
878728,-1,5,5,50.94340515136719,5,6,36.925384521484375,0,4,7.091061115264893,0,-3,4.866404848632811,0,-4,18.884425478515624,5,-2,48.718748884735106
596447,-1,5,6,55.57112121582031,5,6,38.76626205444336,0,5,9.877902030944824,0,-3,2.994022784179684,0,-3,19.798881945556637,5,-2,48.68724196905517
1300913,1,6,5,47.632869720458984,7,0,52.384674072265625,5,2,2.4429874420166016,0,-2,0.49224327954102165,-1,3,-4.259561072265619,1,1,45.682125557983404
440115,2,2,7,25.537521362304688,1,6,12.301545143127441,4,2,6.6393327713012695,0,0,3.1553216376953124,1,1,16.39129785687256,-2,5,22.05351022869873
530993,1,6,7,3.6609418392181396,6,6,1.7709007263183594,6,0,9.084821701049805,-1,0,11.268162160781865,-1,1,13.158203273681645,-1,7,5.8442822989501995
614329,-1,7,7,78.28248596191406,6,6,45.82395935058594,1,6,25.53156852722168,-1,-1,-0.6846179619140571,0,0,31.773908649414068,5,0,52.066299472778326
1648848,-1,1,4,29.08897590637207,0,4,14.862345695495605,0,5,7.299677848815918,0,-1,0.07844009362793969,1,-1,14.305070304504405,1,-2,21.867738151184092
1625839,-1,2,6,43.49446105957031,4,5,30.046009063720703,0,6,6.521487236022949,2,-2,10.804982940429682,0,-1,24.25343493627929,4,-2,47.777956763977045
1034254,-1,2,6,36.42853927612305,1,6,28.548582077026367,0,6,0.9529874920845032,0,0,2.7314857238769576,1,0,10.611442922973637,2,0,38.2070375079155
938876,2,6,2,36.863094329833984,5,2,15.62911319732666,5,2,14.637338638305664,0,0,-3.253541329833986,1,0,17.980439802673338,1,0,18.972214361694334
63858,1,3,0,48.90814971923828,5,0,30.98125457763672,6,0,25.121692657470703,0,2,-9.749274719238286,-2,2,8.177620422363276,-3,2,14.037182342529292
711743,-1,7,6,80.64805603027344,6,6,62.207069396972656,1,5,11.514023780822754,0,-4,3.887507969726556,1,-4,22.328494603027337,6,-3,73.02154021917724
1213666,-1,4,6,38.61946487426758,3,5,24.92683219909668,0,6,6.765673637390137,0,-1,2.856307125732421,1,0,16.54893980090332,4,-1,34.71009836260986
1305594,-1,6,6,64.15856170654297,6,6,47.67372131347656,0,5,9.55789566040039,0,-3,8.592078293457035,0,-3,25.07691868652344,6,-2,63.192744339599614
21347,-1,3,6,40.70674514770508,0,5,19.614835739135742,1,6,14.164948463439941,-1,-1,1.0631518522949222,2,0,22.155061260864258,1,-1,27.60494853656006
1620371,-1,4,5,26.39155387878418,0,6,6.854611396789551,4,3,12.60998821258545,0,-1,3.96926912121582,4,-2,23.50621160321045,0,1,17.75083478741455
466021,-1,2,6,29.00372886657715,3,6,11.815579414367676,0,5,10.261189460754395,1,0,0.18017413342285238,0,0,17.368323585632325,3,1,18.922713539245606
186318,-1,4,4,55.78308868408203,5,3,42.614585876464844,0,6,6.24155330657959,0,2,-2.004787684082025,-1,3,11.163715123535162,4,0,47.536747693420416
787508,-1,4,6,37.93928909301758,4,5,20.07655143737793,0,6,10.935782432556152,0,0,1.1315189069824285,0,1,18.994256562622077,4,0,28.135025567443854
1099304,-1,3,6,52.40868377685547,5,5,39.95201110839844,0,6,5.5297160148620605,1,-4,11.241576223144534,-1,-3,23.698248891601565,4,-4,58.12054398513794
1768344,2,6,0,63.77961349487305,6,0,34.13618469238281,4,2,23.04678726196289,2,1,-5.05931449487305,2,1,24.584114307617185,4,-1,35.67351173803711
126668,-1,5,4,57.21741485595703,4,6,25.367355346679688,0,3,24.923099517822266,-1,0,-8.486311855957034,0,-2,23.36374765332031,4,1,23.80800348217773
1032678,-1,1,6,30.093320846557617,0,6,12.24096965789795,0,5,10.925397872924805,1,0,2.491629153442389,2,0,20.343980342102057,2,1,21.6595521270752
1358715,-1,2,7,21.939456939697266,2,6,7.754335880279541,0,6,7.258160591125488,-1,1,2.985688060302735,-1,2,17.17080911972046,1,2,17.666984408874512
1698409,-1,1,6,68.47038269042969,2,6,48.41262435913086,0,5,13.130799293518066,6,2,-2.452169690429699,5,2,17.60558864086913,7,3,52.88741370648192
1203328,1,0,2,67.31552124023438,8,0,46.77956008911133,2,0,27.730743408203125,1,2,-12.188954240234374,-7,4,8.347006910888673,-1,4,27.395823591796876
1021287,-1,1,4,40.97242736816406,0,4,27.10780143737793,0,5,6.937662601470947,3,1,13.789040631835938,4,1,27.65366656262207,4,0,47.82380539852905
719700,-1,3,4,45.60364532470703,0,4,24.016050338745117,2,6,14.660634994506836,-1,0,-1.6883143247070294,2,0,19.899280661254885,0,-2,29.254696005493166
584648,-1,0,2,51.479270935058594,0,3,24.237873077392578,0,3,20.314435958862305,0,-2,2.0062010649414006,0,-3,29.247598922607416,0,-3,33.17103604113769
1438574,3,1,4,41.34083938598633,0,3,12.772416114807129,0,4,13.048465728759766,0,1,-1.808573385986314,1,2,26.759849885192885,1,1,26.48380027124025
205169,-1,0,4,26.580705642700195,0,4,13.405529022216797,0,4,6.248221397399902,0,-2,2.7050163572998045,0,-2,15.880192977783203,0,-2,23.037500602600097
1305487,-1,7,6,86.62830352783203,2,5,37.37824249267578,5,6,42.32311248779297,-1,-3,-14.420207527832005,4,-2,34.829853507324245,1,-3,29.884983512207057
1449661,1,6,0,63.211734771728516,8,0,43.92592239379883,6,0,26.480594635009766,0,0,-9.782354771728514,-2,0,9.503457606201174,0,0,26.948785364990236
277736,-1,5,5,39.980098724365234,4,4,24.45726203918457,0,6,8.59587574005127,-1,-2,-0.9895097243652344,0,-1,14.53332696081543,4,-3,30.39471325994873
549705,1,4,0,41.066715240478516,7,0,39.1134147644043,1,0,9.148087501525879,0,1,0.5900857595214859,-3,1,2.5433862355957046,3,1,32.50871349847412
1415427,-1,1,5,47.12101745605469,3,6,32.3390007019043,0,4,7.855060577392578,4,1,6.137138543945312,2,0,20.919155298095703,5,2,45.40309542260742
251134,2,5,4,34.96255874633789,5,2,12.987122535705566,5,2,15.378800392150879,1,-1,-7.922831746337902,1,1,14.052604464294422,1,1,11.66092660784911
721781,-1,4,6,49.39914321899414,2,4,33.712223052978516,0,6,8.759963035583496,-2,-2,4.221607781005865,0,0,19.90852794702149,2,-2,44.86078796441651
410704,1,7,7,41.84049606323242,7,6,19.894657135009766,8,0,29.140625,-1,0,-1.9814660632324248,-1,1,19.96437286499023,-2,7,10.718404999999997
506443,-1,0,6,17.145061492919922,0,6,6.406786918640137,0,5,3.8113293647766113,0,1,-0.15506149291992344,0,1,10.583213081359862,0,2,13.178670635223387
145371,-1,0,6,23.29927635192871,0,6,5.818307876586914,0,5,10.55401611328125,1,0,-1.9591463519287124,1,0,15.521822123413084,1,1,10.786113886718748
359405,-1,7,7,74.09773254394531,6,6,49.89450454711914,0,6,17.276264190673828,1,-3,5.234732456054687,2,-2,29.43796045288086,8,-2,62.05620080932617
380888,-1,5,5,34.42278289794922,4,5,23.308610916137695,2,5,4.187219142913818,0,-1,5.214714102050785,1,-1,16.328886083862308,3,-1,35.450277857086185
259322,3,4,6,60.933860778808594,5,6,47.647457122802734,0,4,-2.2335586547851562,2,-3,13.340599221191411,1,-3,26.62700287719727,6,-1,76.50801865478516
769800,-1,3,5,26.854276657104492,4,5,12.555341720581055,0,5,7.371973037719727,0,-1,-0.6393626571044919,-1,-1,13.659572279418946,3,-1,18.842940962280274
184976,-1,6,7,53.88874053955078,1,6,26.337526321411133,5,6,20.62425422668457,-2,-1,-6.510613539550782,3,0,21.040600678588866,-1,0,26.75387277331543
1770454,2,5,0,81.83848571777344,3,2,37.410221099853516,6,1,37.83163070678711,3,1,-11.743872717773442,5,-1,32.68439190014648,2,0,32.262982293212886
1303636,-1,6,6,66.96800231933594,5,6,39.79827880859375,0,5,20.242767333984375,0,-3,-4.268616319335933,1,-3,22.901107191406254,6,-2,42.45661866601563
4162,-1,3,6,35.484710693359375,4,4,26.745779037475586,0,6,1.8119730949401855,0,-3,3.047516306640624,-1,-1,11.786447962524413,3,-3,36.72025390505981
1067508,3,0,0,34.641143798828125,0,2,4.329349994659424,0,2,14.791839599609375,2,1,-1.574824798828125,2,-1,28.736969005340576,2,-1,18.274479400390625
1424194,2,2,2,27.231487274169922,0,2,10.22885799407959,4,2,10.405987739562988,0,0,-1.603580274169932,2,0,15.3990490059204,-2,0,15.221919260437001
786598,-1,3,6,33.07231903076172,4,5,25.418283462524414,0,6,0.7270694375038147,1,0,1.9489389692382844,0,1,9.602974537475589,4,0,34.29418856249619
64978,2,3,3,50.49451446533203,4,0,28.108272552490234,0,4,15.789602279663086,0,-1,-5.8453704653320315,-1,2,16.540871447509765,3,-2,28.859541720336914
1051377,-1,7,6,92.55137634277344,6,5,46.939239501953125,4,6,38.685176849365234,-1,-2,-18.048140342773436,0,-1,27.563996498046876,2,-2,35.81805915063477
1711051,-1,0,3,54.21461486816406,0,5,23.070261001586914,0,3,24.2174015045166,0,0,1.2339111318359386,0,-2,32.37826499841309,0,0,31.2311244954834
1571489,1,0,8,21.506288528442383,6,6,7.951832294464111,1,0,20.74924087524414,0,0,3.0220534715576157,-6,2,16.576509705535887,-1,8,3.779101124755858
892617,-1,7,6,80.55548095703125,6,6,36.35265350341797,5,5,37.2758674621582,-1,-2,-23.46233395703124,0,-2,20.74049349658204,1,-1,19.817279537841806
1520352,-1,5,6,31.041521072387695,2,6,14.410334587097168,2,5,9.7042236328125,-1,-4,7.462894927612304,2,-4,24.09408141290283,2,-3,28.8001923671875
788990,-1,4,6,45.50092315673828,4,4,29.566213607788086,0,6,9.007744789123535,0,0,0.03969984326171527,0,2,15.97440939221191,4,0,36.53287821087646
1168524,-1,0,2,45.60737609863281,0,2,23.760801315307617,0,4,14.919611930847168,0,-1,4.042859901367187,0,-1,25.889434684692382,0,-3,34.73062406915283
1057964,-1,0,4,34.956626892089844,0,4,14.862345695495605,0,4,13.167326927185059,1,-1,-1.3116688920898412,1,-1,18.782612304504397,1,-1,20.477631072814944
1029948,-1,0,6,21.513751983642578,0,5,5.82682991027832,0,6,8.759963035583496,2,0,-4.246409983642579,2,1,11.440512089721679,2,0,8.507378964416503
258765,-1,6,6,76.49710845947266,5,6,43.00837707519531,1,5,26.561771392822266,0,-3,-5.150833459472651,1,-3,28.337897924804693,5,-2,44.78450360717774
940465,-1,5,4,36.93077087402344,2,5,22.62236213684082,4,4,7.3814496994018555,1,-2,6.845803125976559,4,-3,21.154211863159176,2,-2,36.39512430059814
1150400,-1,5,7,21.07292366027832,3,6,13.738052368164062,2,6,0.4079142212867737,0,1,0.9872413397216775,2,2,8.322112631835935,3,2,21.652250778713224
1160709,-1,4,6,75.03804016113281,5,6,49.06153869628906,0,5,19.049541473388672,1,2,2.9311098388671866,0,2,28.907611303710937,5,3,58.91960852661133
1051267,-1,7,6,93.92620849609375,6,6,50.19057846069336,4,5,36.80867004394531,-1,-2,-20.302048496093747,0,-2,23.433581539306644,2,-1,36.81548995605469
1177019,-1,5,7,48.54133605957031,5,6,28.743635177612305,0,6,12.870743751525879,1,-2,5.378745940429688,1,-1,25.176446822387696,6,-1,41.04933824847412
207238,-1,0,3,39.679222106933594,0,4,18.901897430419922,0,4,13.850360870361328,0,-1,0.825949893066408,0,-2,21.60327456958008,0,-2,26.654811129638674
1497704,2,6,5,56.886634826660156,7,2,40.12382888793945,2,5,10.166163444519043,-1,1,-11.685405826660158,-2,4,5.077400112060545,3,1,35.035065555480955
184582,-1,6,6,60.068756103515625,4,5,30.046009063720703,4,6,23.09578514099121,-2,0,-14.373105103515613,0,1,15.649641936279309,0,0,22.5998658590088
1015524,-1,4,6,28.920320510864258,2,5,15.451957702636719,2,6,6.541406631469727,0,-1,0.5228894891357427,2,0,13.991252297363282,2,-1,22.901803368530274
776399,3,2,5,57.866676330566406,2,5,31.6675968170166,0,3,10.679122924804688,1,-1,-0.9796983305664142,1,-1,25.21938118298339,3,1,46.207855075195305
345174,-1,2,3,40.31507873535156,3,3,18.47296714782715,0,4,14.915160179138184,-1,-2,1.056333264648437,-2,-2,22.89844485217285,1,-3,26.456251820861816
1492710,-1,4,6,19.811933517456055,4,3,12.60998821258545,0,6,0.27498799562454224,1,0,-1.0593085174560528,1,3,6.142636787414553,5,0,18.47763700437546
1414197,-1,5,5,50.918663024902344,4,5,30.046009063720703,1,5,13.945691108703613,0,1,-3.636267024902345,1,1,17.236386936279295,4,1,33.336704891296385
1438447,-1,2,5,38.80577850341797,3,6,14.261799812316895,0,4,17.61701774597168,-1,0,0.2744734965820257,-2,-1,24.8184521876831,1,1,21.463234254028315
126784,-1,1,5,63.44676208496094,2,5,28.763113021850586,0,5,27.756689071655273,3,-1,-14.340993084960942,2,-1,20.34265597814941,4,-1,21.34907992834472
125274,3,4,6,38.03608322143555,4,2,28.91447639465332,0,6,-6.39835262298584,0,-2,4.777844778564457,0,2,13.899451605346684,4,-2,49.212280622985844
440998,-1,3,6,31.90060043334961,3,5,15.96589469909668,0,6,9.007744789123535,-1,1,0.5012865666503927,-1,2,16.435992300903322,2,1,23.394142210876467
1687600,1,4,0,62.187644958496094,7,0,47.464210510253906,6,0,21.918214797973633,-3,0,-4.631909958496095,-6,0,10.091524489746092,-5,0,35.637520202026366
1172634,-1,5,6,27.75510597229004,5,6,8.602299690246582,0,5,12.225851058959961,1,-1,0.3789580277099489,1,-1,19.531764309753406,6,0,15.908212941040027
536022,-1,3,7,44.988677978515625,2,7,20.091764450073242,0,5,17.969945907592773,2,0,-3.4806549785156236,3,0,21.41625854992676,5,2,23.538077092407228
465118,-1,2,5,24.564895629882812,3,3,13.28596019744873,0,6,4.351984024047852,1,1,0.23838637011718689,0,3,11.517321802551269,3,0,20.451297975952148
258444,-1,6,6,57.277713775634766,5,6,40.85115051269531,0,5,9.499608039855957,0,-3,12.490247224365234,1,-3,28.916810487304687,6,-2,60.26835296014404
786402,-1,4,4,43.97551727294922,1,3,15.70759105682373,1,6,21.340967178344727,0,2,-10.10155827294922,3,3,18.16636794317627,3,0,12.532991821655273
773108,1,3,2,47.2547492980957,7,0,31.788711547851562,6,0,22.660823822021484,0,2,-4.511033298095704,-4,4,10.955004452148437,-3,4,20.082892177978515
549735,2,4,1,50.68198013305664,4,2,15.826497077941895,2,1,28.258840560913086,0,0,-8.89173613305664,0,-1,25.963746922058107,2,0,13.531403439086915
1351800,-1,6,5,58.224525451660156,6,6,33.259010314941406,3,4,18.038558959960938,1,1,13.678719548339842,1,0,38.64423468505859,4,2,53.86468604003906
1438113,2,2,5,47.58675765991211,1,0,24.70877456665039,4,6,16.28133773803711,-1,0,-10.158196659912093,0,5,12.719786433349626,-3,-1,21.147223261962907
772766,-1,3,5,44.28322219848633,2,6,17.38196563720703,0,4,19.97429847717285,0,-1,-2.998644198486325,1,-2,23.902612362792972,3,0,21.31027952282715
442731,-1,2,6,41.639381408691406,0,6,12.163701057434082,3,6,22.548721313476562,0,1,-1.8133124086914094,2,1,27.662367942565915,-1,1,17.277347686523434
814590,-1,5,5,40.27082061767578,4,3,28.155622482299805,0,6,5.188241958618164,0,-1,4.32878538232422,1,1,16.443983517700197,5,-2,39.41136404138184
20014,2,3,4,39.22592544555664,1,4,14.353585243225098,4,2,18.27569580078125,-1,1,-2.701143445556646,1,1,22.171196756774897,-2,3,18.249086199218745
1596100,-1,3,5,44.36956024169922,2,6,28.858606338500977,0,4,8.583992004394531,1,-2,2.4041387583007747,2,-3,17.915092661499017,4,-1,38.18970699560546
1004506,3,5,2,55.918060302734375,4,3,31.144264221191406,0,2,9.253833770751953,0,-2,-5.694438302734376,1,-3,19.079357778808593,5,-2,40.969788229248046
183436,-1,3,6,42.14270782470703,0,6,24.017393112182617,2,4,11.198360443115234,1,0,-1.302559824707032,4,0,16.822754887817382,2,2,29.641787556884765
1622771,-1,4,7,33.10851287841797,4,5,24.82227325439453,0,6,1.359283685684204,0,-3,8.06811912158203,0,-1,16.354358745605467,4,-2,39.817348314315794
147795,1,3,6,38.54301452636719,2,2,21.143630981445312,7,0,24.59417724609375,-2,0,-3.1401265263671903,-1,4,14.259257018554685,-6,6,10.808710753906247
672381,-1,0,6,28.78627586364746,0,5,15.004707336425781,0,6,6.854613780975342,0,0,2.2434231363525363,0,1,16.024991663574216,0,0,24.175085219024655
385113,-1,6,6,58.900169372558594,6,5,43.353797912597656,0,6,8.619415283203125,-1,-2,0.647746627441407,-1,-1,16.194118087402344,5,-2,50.928500716796876
468731,3,1,5,40.895198822021484,1,5,12.863496780395508,0,2,12.51174545288086,2,1,0.2215411779785157,2,1,28.253243219604492,3,4,28.60499454711914
464518,-1,2,6,22.69796371459961,0,6,3.9868719577789307,0,2,11.784136772155762,1,0,-1.4842467145996174,3,0,17.22684504222106,3,4,9.42958022784423
694821,-1,2,5,42.99997329711914,1,4,30.884775161743164,0,6,5.188241958618164,-1,-1,2.3781317028808573,0,0,14.493329838256834,1,-2,40.189863041381834
1105744,-1,0,6,26.85727310180664,1,3,22.935667037963867,0,7,-3.0053484439849854,1,1,-2.9074731018066515,0,4,1.014132962036122,1,0,26.955148443984974
1511399,-1,0,6,41.82612991333008,1,2,28.093746185302734,0,7,6.805420398712158,0,-2,-1.465289913330075,-1,2,12.267093814697269,0,-3,33.555419601287845
1265712,-1,4,5,55.75963592529297,4,5,36.80147171020508,0,5,12.031203269958496,5,0,0.6129700747070359,5,0,19.571134289794927,9,0,44.34140273004151
1533891,-1,4,3,45.333824157714844,4,3,22.598724365234375,0,4,15.808141708374023,1,-2,2.9265468422851555,1,-2,25.661646634765624,5,-3,32.452229291625976
1007693,-1,5,3,58.5130615234375,5,4,37.13393020629883,0,3,14.452168464660645,0,-3,7.215679476562499,0,-4,28.59481079370117,5,-3,51.276572535339355
539965,-1,6,7,56.81066131591797,6,6,46.472633361816406,0,6,3.4110782146453857,-1,0,3.81452768408203,-1,1,14.152555638183593,5,1,57.21411078535461
67296,-1,2,5,42.89109802246094,1,6,24.152090072631836,0,5,11.812043190002441,1,-3,12.869594977539059,2,-4,31.60860292736816,3,-3,43.948649809997555
595802,-1,4,5,47.96448516845703,5,5,35.16935348510742,0,5,5.868175983428955,1,-2,7.880436831542966,0,-2,20.675568514892575,5,-2,49.97674601657104
595763,-1,4,6,50.93667221069336,5,6,38.14154815673828,0,5,5.868175983428955,1,-3,4.622118789306647,0,-3,17.417242843261725,5,-2,49.69061501657105
470560,-1,4,6,47.14244079589844,4,5,30.046009063720703,0,6,10.169473648071289,-1,0,2.0576352041015795,-1,1,19.154066936279314,3,0,39.03060235192873
1469633,-1,7,5,74.65145111083984,6,6,48.42607498168945,3,2,19.298412322998047,1,0,11.085840889160181,2,-1,37.31121701831057,5,3,66.43887967700198
122084,-1,2,4,28.222614288330078,1,5,9.013978958129883,0,4,12.28167724609375,2,0,0.11934771166990998,3,-1,19.327983041870105,4,0,16.060284753906238
293740,-1,0,7,32.78741455078125,0,6,20.028541564941406,0,6,5.831912994384766,0,-2,9.752290449218755,0,-1,22.5111634350586,0,-1,36.70779200561524
718673,-1,0,5,45.11907958984375,0,5,19.614835739135742,0,5,18.57728385925293,2,-1,-5.891727589843754,2,-1,19.612516260864254,2,-1,20.650068140747067
981309,2,1,7,40.29937744140625,3,6,20.93708610534668,0,5,12.76564884185791,-1,1,-3.303444441406249,-3,2,16.05884689465332,0,3,24.23028415814209
1499607,-1,5,6,50.379478454589844,5,5,38.64295196533203,0,6,4.8095703125,0,0,3.9512775454101785,0,1,15.687804034667991,5,0,49.52118568750002
1385030,-1,5,2,43.92637634277344,4,2,25.855161666870117,2,5,11.144250869750977,0,-2,3.43909265722656,1,-2,21.51030733312988,3,-5,36.22121813024902
1031553,3,0,6,24.85329818725586,0,6,7.833347320556641,0,2,1.4999935626983643,2,0,2.385751812744129,2,0,19.405702679443348,2,4,25.739056437301624
1685779,-1,2,3,47.97995376586914,0,3,27.858877182006836,1,4,13.194117546081543,-1,-3,-0.7178917658691404,1,-3,19.403184817993164,0,-4,34.06794445391846
1627950,-1,6,5,49.686832427978516,4,5,36.102210998535156,4,5,6.657662391662598,-2,-1,14.798331572021482,0,-1,28.38295300146484,0,-1,57.8275016083374
1464306,-1,4,8,33.37202072143555,4,6,18.860315322875977,0,7,7.584749221801758,4,-3,25.767830278564453,4,-1,40.279535677124024,8,-2,51.55510177819824
813170,-1,4,2,39.850765228271484,5,2,27.384445190429688,0,5,5.539358615875244,1,2,-2.033316228271488,0,2,10.433003809570309,5,-1,32.27809038412475
888977,-1,5,5,32.76043701171875,4,6,14.31945514678955,1,5,11.514023780822754,1,-1,3.312702988281245,2,-2,21.753684853210444,5,-1,24.55911621917724
1201096,-1,1,4,43.29380416870117,0,3,31.149866104125977,0,6,5.216978073120117,0,0,1.4162808312988346,1,1,13.56021889587403,1,-2,39.49310692687989
1050093,-1,5,6,65.09326934814453,5,6,45.09136962890625,0,5,13.074936866760254,1,-2,1.6809036518554592,1,-2,21.68280337109374,6,-1,53.69923613323974
742927,3,1,6,16.722700119018555,0,6,1.463348388671875,0,3,-0.2606075406074524,2,1,4.092552880981444,3,1,19.351904611328123,3,4,21.07586054060745
